Fylkenummer;Fylkenavn;Kommunenummer;Kommunenavn;Stemmekretsnummer;Stemmekretsnavn;Partikode;Partinavn;Oppslutning prosentvis;Antall stemmeberettigede;Antall forhåndsstemmer;Antall valgtingstemmer;Antall stemmer totalt;Endring % siste tilsvarende valg;Antall mandater;Antall utjevningsmandater;Column1
12;Hordaland;1211;Etne;;;H;Høyre;13,9165;3101;71;209;280;-1,38295;3;0;
12;Hordaland;1211;Etne;;;FRP;Fremskrittspartiet;17,29622;3101;58;290;348;4,06019;4;0;
12;Hordaland;1216;Sveio;;;A;Arbeiderpartiet;35,6917;4051;243;660;903;15,13743;9;0;
12;Hordaland;1216;Sveio;;;SV;Sosialistisk Venstreparti;2,41107;4051;16;45;61;2,41107;0;0;
12;Hordaland;1216;Sveio;;;SP;Senterpartiet;13,71542;4051;87;260;347;1,74467;3;0;
12;Hordaland;1216;Sveio;;;KRF;Kristelig Folkeparti;10,83004;4051;90;184;274;-1,94902;3;0;
12;Hordaland;1216;Sveio;;;MDG;Miljøpartiet De Grønne;3,083;4051;24;54;78;3,083;1;0;
12;Hordaland;1216;Sveio;;;V;Venstre;3,91304;4051;33;66;99;-1,36024;1;0;
12;Hordaland;1216;Sveio;;;H;Høyre;15,25692;4051;87;299;386;-7,79928;4;0;
12;Hordaland;1216;Sveio;;;FRP;Fremskrittspartiet;15,09881;4051;88;294;382;-4,95507;4;0;
12;Hordaland;1219;Bømlo;;;A;Arbeiderpartiet;31,20191;8697;406;1297;1703;7,20191;8;0;
12;Hordaland;1219;Bømlo;;;SV;Sosialistisk Venstreparti;2,65665;8697;41;104;145;2,65665;1;0;
12;Hordaland;1219;Bømlo;;;SP;Senterpartiet;7,86002;8697;72;357;429;3,17224;2;0;
12;Hordaland;1219;Bømlo;;;KRF;Kristelig Folkeparti;18,70649;8697;210;811;1021;2,2721;5;0;
12;Hordaland;1219;Bømlo;;;MDG;Miljøpartiet De Grønne;2,54672;8697;35;104;139;2,54672;1;0;
12;Hordaland;1219;Bømlo;;;V;Venstre;6,59582;8697;73;287;360;0,40578;2;0;
12;Hordaland;1219;Bømlo;;;H;Høyre;16,7827;8697;186;730;916;-9,42544;5;0;
12;Hordaland;1219;Bømlo;;;FRP;Fremskrittspartiet;8,57457;8697;126;342;468;-7,38923;2;0;
12;Hordaland;1219;Bømlo;;;KYST;Kystpartiet;1,46574;8697;8;72;80;1,46574;0;0;
12;Hordaland;1219;Bømlo;;;KRISTNE;Partiet De Kristne;3,60938;8697;50;147;197;-2,90646;1;0;
12;Hordaland;1221;Stord;;;A;Arbeiderpartiet;31,58501;13946;787;1953;2740;4,72161;11;0;
12;Hordaland;1221;Stord;;;SV;Sosialistisk Venstreparti;11,63112;13946;235;774;1009;5,79886;4;0;
12;Hordaland;1221;Stord;;;SP;Senterpartiet;8,93372;13946;155;620;775;1,58506;3;0;
12;Hordaland;1221;Stord;;;KRF;Kristelig Folkeparti;8,04611;13946;191;507;698;-1,12221;3;0;
12;Hordaland;1221;Stord;;;MDG;Miljøpartiet De Grønne;2,12104;13946;59;125;184;2,12104;1;0;
12;Hordaland;1221;Stord;;;V;Venstre;3,48127;13946;76;226;302;-1,88441;1;0;
12;Hordaland;1221;Stord;;;H;Høyre;16,41499;13946;409;1015;1424;-9,87686;6;0;
12;Hordaland;1221;Stord;;;FRP;Fremskrittspartiet;11,66571;13946;268;744;1012;-3,47485;4;0;
12;Hordaland;1221;Stord;;;KRISTNE;Partiet De Kristne;1,39481;13946;39;82;121;1,39481;0;0;
12;Hordaland;1221;Stord;;;STL;Stordlisto;4,72622;13946;106;304;410;4,72622;2;0;
12;Hordaland;1222;Fitjar;;;A;Arbeiderpartiet;18,70324;2285;52;248;300;3,61011;3;0;
12;Hordaland;1222;Fitjar;;;SV;Sosialistisk Venstreparti;2,49377;2285;7;33;40;2,49377;0;0;
12;Hordaland;1222;Fitjar;;;SP;Senterpartiet;10,03741;2285;29;132;161;-0,11031;2;0;
12;Hordaland;1222;Fitjar;;;KRF;Kristelig Folkeparti;17,26933;2285;54;223;277;-8,03575;3;0;
12;Hordaland;1222;Fitjar;;;H;Høyre;40,27431;2285;111;535;646;-0,31657;7;0;
12;Hordaland;1222;Fitjar;;;FRP;Fremskrittspartiet;8,85287;2285;19;123;142;2,36603;2;0;
12;Hordaland;1222;Fitjar;;;FLISTO;Fitjarlista 2011;2,36908;2285;2;36;38;-0,00729;0;0;
12;Hordaland;1223;Tysnes;;;A;Arbeiderpartiet;32,22591;2207;128;357;485;-0,17025;7;0;
12;Hordaland;1223;Tysnes;;;SP;Senterpartiet;19,53488;2207;63;231;294;9,11955;4;0;
12;Hordaland;1223;Tysnes;;;KRF;Kristelig Folkeparti;7,30897;2207;33;77;110;-7,25972;2;0;
12;Hordaland;1223;Tysnes;;;MDG;Miljøpartiet De Grønne;3,25581;2207;15;34;49;3,25581;0;0;
12;Hordaland;1223;Tysnes;;;V;Venstre;4,31894;2207;6;59;65;-3,41269;1;0;
12;Hordaland;1223;Tysnes;;;H;Høyre;24,38538;2207;82;285;367;6,6857;5;0;
12;Hordaland;1223;Tysnes;;;FRP;Fremskrittspartiet;8,9701;2207;39;96;135;-8,2184;2;0;
12;Hordaland;1224;Kvinnherad;;;A;Arbeiderpartiet;22,14236;10178;410;853;1263;-3,59565;8;0;
12;Hordaland;1224;Kvinnherad;;;SP;Senterpartiet;15,63815;10178;286;606;892;8,04282;6;0;
12;Hordaland;1224;Kvinnherad;;;KRF;Kristelig Folkeparti;5,6101;10178;121;199;320;-2,90774;2;0;
12;Hordaland;1224;Kvinnherad;;;MDG;Miljøpartiet De Grønne;3,78682;10178;85;131;216;3,78682;1;0;
12;Hordaland;1224;Kvinnherad;;;V;Venstre;3,06802;10178;51;124;175;-2,57466;1;0;
12;Hordaland;1224;Kvinnherad;;;H;Høyre;34,92286;10178;641;1351;1992;2,98867;12;0;
12;Hordaland;1224;Kvinnherad;;;FRP;Fremskrittspartiet;8,71318;10178;169;328;497;-5,21671;3;0;
12;Hordaland;1224;Kvinnherad;;;KRISTNE;Partiet De Kristne;1,05189;10178;34;26;60;1,05189;0;0;
12;Hordaland;1224;Kvinnherad;;;SVRA;Sosialistisk Fellesliste av SV og Raudt;5,06662;10178;115;174;289;5,06662;2;0;
12;Hordaland;1227;Jondal;;;A;Arbeiderpartiet;24,72266;884;36;120;156;1,91275;4;0;
12;Hordaland;1227;Jondal;;;SP;Senterpartiet;45,32488;884;77;209;286;-5,91479;8;0;
12;Hordaland;1227;Jondal;;;KRF;Kristelig Folkeparti;11,41046;884;22;50;72;-2,30855;2;0;
12;Hordaland;1227;Jondal;;;H;Høyre;18,542;884;33;84;117;6,31059;3;0;
12;Hordaland;1228;Odda;;;A;Arbeiderpartiet;43,87931;5572;524;1003;1527;10,82708;12;0;
12;Hordaland;1228;Odda;;;SV;Sosialistisk Venstreparti;2,24138;5572;24;54;78;2,24138;0;0;
12;Hordaland;1228;Odda;;;RØDT;Rødt;8,73563;5572;86;218;304;-2,74424;2;0;
12;Hordaland;1228;Odda;;;SP;Senterpartiet;7,58621;5572;62;202;264;1,60144;2;0;
12;Hordaland;1228;Odda;;;KRF;Kristelig Folkeparti;3,41954;5572;49;70;119;3,41954;1;0;
12;Hordaland;1228;Odda;;;V;Venstre;9,77011;5572;79;261;340;-0,40399;3;0;
12;Hordaland;1228;Odda;;;H;Høyre;20,17241;5572;214;488;702;3,17024;6;0;
12;Hordaland;1228;Odda;;;MOD;Moderatene;4,1954;5572;69;77;146;4,1954;1;0;
12;Hordaland;1231;Ullensvang;;;A;Arbeiderpartiet;14,03092;2617;87;149;236;4,28132;3;0;
12;Hordaland;1231;Ullensvang;;;SV;Sosialistisk Venstreparti;12,48514;2617;79;131;210;5,9854;3;0;
12;Hordaland;1231;Ullensvang;;;SP;Senterpartiet;42,80618;2617;228;492;720;6,89782;9;0;
12;Hordaland;1231;Ullensvang;;;KRF;Kristelig Folkeparti;5,52913;2617;33;60;93;0,1482;1;0;
12;Hordaland;1231;Ullensvang;;;V;Venstre;10,16647;2617;55;116;171;-11,78345;2;0;
12;Hordaland;1231;Ullensvang;;;H;Høyre;14,98216;2617;109;143;252;-4,78342;3;0;
12;Hordaland;1232;Eidfjord;;;A;Arbeiderpartiet;42,82946;763;51;170;221;13,49366;8;0;
12;Hordaland;1232;Eidfjord;;;SP;Senterpartiet;41,47287;763;57;157;214;-1,33156;7;0;
12;Hordaland;1232;Eidfjord;;;V;Venstre;3,68217;763;7;12;19;-1,48388;0;0;
12;Hordaland;1232;Eidfjord;;;H;Høyre;12,0155;763;19;43;62;-4,22066;2;0;
12;Hordaland;1233;Ulvik;;;A;Arbeiderpartiet;26,72956;887;45;125;170;6,76101;5;0;
12;Hordaland;1233;Ulvik;;;SV;Sosialistisk Venstreparti;12,10692;887;27;50;77;2,04403;2;0;
12;Hordaland;1233;Ulvik;;;SP;Senterpartiet;22,32704;887;39;103;142;3,14465;4;0;
12;Hordaland;1233;Ulvik;;;V;Venstre;25,31447;887;49;112;161;-8,01887;4;0;
12;Hordaland;1233;Ulvik;;;H;Høyre;13,52201;887;33;53;86;-3,93082;2;0;
12;Hordaland;1234;Granvin;;;A;Arbeiderpartiet;13,65314;760;15;59;74;13,65314;2;0;
12;Hordaland;1234;Granvin;;;SV;Sosialistisk Venstreparti;11,80812;760;13;51;64;1,2818;1;0;
12;Hordaland;1234;Granvin;;;SP;Senterpartiet;38,92989;760;58;153;211;7,56147;5;0;
12;Hordaland;1234;Granvin;;;V;Venstre;21,40221;760;29;87;116;-13,54515;3;0;
12;Hordaland;1234;Granvin;;;H;Høyre;14,20664;760;25;52;77;-8,95125;2;0;
12;Hordaland;1235;Voss;;;A;Arbeiderpartiet;36,2692;11082;610;1869;2479;7,6938;16;0;
12;Hordaland;1235;Voss;;;SV;Sosialistisk Venstreparti;5,60351;11082;98;285;383;-0,9983;2;0;
12;Hordaland;1235;Voss;;;RØDT;Rødt;1,98976;11082;23;113;136;-0,67876;1;0;
12;Hordaland;1235;Voss;;;SP;Senterpartiet;20,73153;11082;243;1174;1417;3,14987;9;0;
12;Hordaland;1235;Voss;;;KRF;Kristelig Folkeparti;4,60863;11082;114;201;315;-0,28365;2;0;
12;Hordaland;1235;Voss;;;MDG;Miljøpartiet De Grønne;4,94514;11082;102;236;338;3,90274;2;0;
12;Hordaland;1235;Voss;;;V;Venstre;6,75933;11082;114;348;462;-4,20662;3;0;
12;Hordaland;1235;Voss;;;H;Høyre;14,20629;11082;250;721;971;-4,57064;6;0;
12;Hordaland;1235;Voss;;;FRP;Fremskrittspartiet;4,88661;11082;90;244;334;-4,00845;2;0;
12;Hordaland;1238;Kvam;;;A;Arbeiderpartiet;20,65939;6580;248;623;871;6,54541;6;0;
12;Hordaland;1238;Kvam;;;SV;Sosialistisk Venstreparti;3,74763;6580;46;112;158;1,09847;1;0;
12;Hordaland;1238;Kvam;;;SP;Senterpartiet;31,02467;6580;233;1075;1308;9,47525;9;0;
12;Hordaland;1238;Kvam;;;KRF;Kristelig Folkeparti;12,14421;6580;152;360;512;-1,52453;3;0;
12;Hordaland;1238;Kvam;;;MDG;Miljøpartiet De Grønne;5,14706;6580;89;128;217;5,14706;1;0;
12;Hordaland;1238;Kvam;;;V;Venstre;4,79127;6580;46;156;202;-2,93357;1;0;
12;Hordaland;1238;Kvam;;;H;Høyre;10,46015;6580;103;338;441;-5,90227;3;0;
12;Hordaland;1238;Kvam;;;FRP;Fremskrittspartiet;12,02562;6580;122;385;507;2,69792;3;0;
12;Hordaland;1241;Fusa;;;A;Arbeiderpartiet;25,60287;2917;107;392;499;9,22484;6;0;
12;Hordaland;1241;Fusa;;;SV;Sosialistisk Venstreparti;2,87327;2917;18;38;56;-0,78829;0;0;
12;Hordaland;1241;Fusa;;;SP;Senterpartiet;27,24474;2917;92;439;531;-0,16743;6;0;
12;Hordaland;1241;Fusa;;;KRF;Kristelig Folkeparti;9,74859;2917;48;142;190;-2,91841;2;0;
12;Hordaland;1241;Fusa;;;MDG;Miljøpartiet De Grønne;2,10364;2917;17;24;41;2,10364;0;0;
12;Hordaland;1241;Fusa;;;V;Venstre;4,77168;2917;31;62;93;0,56584;1;0;
12;Hordaland;1241;Fusa;;;H;Høyre;15,03335;2917;55;238;293;1,62415;3;0;
12;Hordaland;1241;Fusa;;;FRP;Fremskrittspartiet;12,62186;2917;68;178;246;-9,64435;3;0;
12;Hordaland;1242;Samnanger;;;A;Arbeiderpartiet;25,6961;1922;69;254;323;-0,57841;5;0;
12;Hordaland;1242;Samnanger;;;SP;Senterpartiet;11,05807;1922;21;118;139;0,78356;2;0;
12;Hordaland;1242;Samnanger;;;KRF;Kristelig Folkeparti;9,62609;1922;29;92;121;-10,06018;2;0;
12;Hordaland;1242;Samnanger;;;MDG;Miljøpartiet De Grønne;5,88703;1922;17;57;74;5,88703;1;0;
12;Hordaland;1242;Samnanger;;;H;Høyre;7,1599;1922;20;70;90;-4,36951;2;0;
12;Hordaland;1242;Samnanger;;;FRP;Fremskrittspartiet;16,786;1922;35;176;211;-1,72381;4;0;
12;Hordaland;1242;Samnanger;;;BYGS;Bygdalista;23,78679;1922;59;240;299;10,0613;5;0;
12;Hordaland;1243;Os;;;A;Arbeiderpartiet;19,37804;14255;439;1393;1832;0,0019;7;0;
12;Hordaland;1243;Os;;;SV;Sosialistisk Venstreparti;1,72414;14255;45;118;163;-0,05182;0;0;
12;Hordaland;1243;Os;;;SP;Senterpartiet;4,30506;14255;107;300;407;0,98083;2;0;
12;Hordaland;1243;Os;;;KRF;Kristelig Folkeparti;4,42141;14255;123;295;418;-0,89508;2;0;
12;Hordaland;1243;Os;;;MDG;Miljøpartiet De Grønne;5,14068;14255;139;347;486;4,12748;2;0;
12;Hordaland;1243;Os;;;V;Venstre;6,47345;14255;163;449;612;1,1342;2;0;
12;Hordaland;1243;Os;;;H;Høyre;12,22763;14255;296;860;1156;-3,77875;4;0;
12;Hordaland;1243;Os;;;FRP;Fremskrittspartiet;39,46478;14255;1005;2726;3731;1,78263;14;0;
12;Hordaland;1243;Os;;;TSBO;Tverrpolitisk Samlingsliste Bygdeliste for Os;6,86482;14255;150;499;649;-2,95986;2;0;
12;Hordaland;1244;Austevoll;;;A;Arbeiderpartiet;24,18787;3814;138;480;618;16,74727;5;0;
12;Hordaland;1244;Austevoll;;;SP;Senterpartiet;5,51859;3814;25;116;141;-1,29871;1;0;
12;Hordaland;1244;Austevoll;;;KRF;Kristelig Folkeparti;7,74951;3814;45;153;198;2,06194;2;0;
12;Hordaland;1244;Austevoll;;;MDG;Miljøpartiet De Grønne;2,34834;3814;14;46;60;2,34834;0;0;
12;Hordaland;1244;Austevoll;;;V;Venstre;1,64384;3814;10;32;42;-0,03127;0;0;
12;Hordaland;1244;Austevoll;;;H;Høyre;37,84736;3814;184;783;967;6,87735;8;0;
12;Hordaland;1244;Austevoll;;;FRP;Fremskrittspartiet;20,7045;3814;146;383;529;-26,70493;5;0;
12;Hordaland;1245;Sund;;;A;Arbeiderpartiet;29,04728;4997;187;624;811;8,9198;6;0;
12;Hordaland;1245;Sund;;;SV;Sosialistisk Venstreparti;4,40544;4997;21;102;123;1,68824;1;0;
12;Hordaland;1245;Sund;;;SP;Senterpartiet;11,10315;4997;54;256;310;3,68953;2;0;
12;Hordaland;1245;Sund;;;KRF;Kristelig Folkeparti;3,2235;4997;24;66;90;-1,43937;1;0;
12;Hordaland;1245;Sund;;;MDG;Miljøpartiet De Grønne;1,9341;4997;15;39;54;1,9341;0;0;
12;Hordaland;1245;Sund;;;V;Venstre;3,2235;4997;14;76;90;-1,57355;1;0;
12;Hordaland;1245;Sund;;;H;Høyre;33,34527;4997;197;734;931;-10,59971;7;0;
12;Hordaland;1245;Sund;;;FRP;Fremskrittspartiet;13,71777;4997;86;297;383;-2,61903;3;0;
12;Hordaland;1246;Fjell;;;A;Arbeiderpartiet;27,62118;18104;644;2188;2832;5,70945;10;0;
12;Hordaland;1246;Fjell;;;SV;Sosialistisk Venstreparti;2,30177;18104;66;170;236;0,62514;1;0;
12;Hordaland;1246;Fjell;;;RØDT;Rødt;0,68273;18104;11;59;70;-0,0785;0;0;
12;Hordaland;1246;Fjell;;;SP;Senterpartiet;2,08719;18104;43;171;214;-0,39883;1;0;
12;Hordaland;1246;Fjell;;;KRF;Kristelig Folkeparti;10,65054;18104;280;812;1092;1,01477;4;0;
12;Hordaland;1246;Fjell;;;MDG;Miljøpartiet De Grønne;2,51634;18104;72;186;258;2,51634;1;0;
12;Hordaland;1246;Fjell;;;V;Venstre;4,8181;18104;112;382;494;0,09658;2;0;
12;Hordaland;1246;Fjell;;;H;Høyre;23,11519;18104;555;1815;2370;-4,93453;8;0;
12;Hordaland;1246;Fjell;;;FRP;Fremskrittspartiet;12,95231;18104;302;1026;1328;-4,66188;4;0;
12;Hordaland;1246;Fjell;;;KYST;Kystpartiet;0,78026;18104;33;47;80;0,09612;0;0;
12;Hordaland;1246;Fjell;;;KRISTNE;Partiet De Kristne;0,82903;18104;38;47;85;0,82903;0;0;
12;Hordaland;1246;Fjell;;;SOT;Sotralista;11,64537;18104;174;1020;1194;-0,81368;4;0;
12;Hordaland;1247;Askøy;;;A;Arbeiderpartiet;31,22073;20435;847;3020;3867;1,2457;11;0;
12;Hordaland;1247;Askøy;;;SV;Sosialistisk Venstreparti;4,23866;20435;109;416;525;1,11391;2;0;
12;Hordaland;1247;Askøy;;;RØDT;Rødt;2,30906;20435;60;226;286;0,63394;1;0;
12;Hordaland;1247;Askøy;;;SP;Senterpartiet;0,79929;20435;10;89;99;0,79929;0;0;
12;Hordaland;1247;Askøy;;;KRF;Kristelig Folkeparti;4,95721;20435;130;484;614;-1,16343;2;0;
12;Hordaland;1247;Askøy;;;MDG;Miljøpartiet De Grønne;3,23753;20435;109;292;401;2,09393;1;0;
12;Hordaland;1247;Askøy;;;V;Venstre;5,42548;20435;108;564;672;0,22294;2;0;
12;Hordaland;1247;Askøy;;;H;Høyre;23,88988;20435;574;2385;2959;-8,39651;8;0;
12;Hordaland;1247;Askøy;;;FRP;Fremskrittspartiet;12,43339;20435;320;1220;1540;-3,83463;4;0;
12;Hordaland;1247;Askøy;;;DEMN;Demokratene i Norge;3,22138;20435;91;308;399;-0,98254;1;0;
12;Hordaland;1247;Askøy;;;ASKØY;Askøylisten;7,82335;20435;249;720;969;7,82335;3;0;
12;Hordaland;1247;Askøy;;;KRISTNE;Partiet De Kristne;0,44405;20435;17;38;55;0,44405;0;0;
12;Hordaland;1251;Vaksdal;;;A;Arbeiderpartiet;38,54722;3231;186;610;796;-5,58424;8;0;
12;Hordaland;1251;Vaksdal;;;SV;Sosialistisk Venstreparti;14,04358;3231;39;251;290;7,14218;3;0;
12;Hordaland;1251;Vaksdal;;;SP;Senterpartiet;16,07748;3231;65;267;332;3,49532;4;0;
12;Hordaland;1251;Vaksdal;;;KRF;Kristelig Folkeparti;10,94431;3231;47;179;226;0,89736;2;0;
12;Hordaland;1251;Vaksdal;;;MDG;Miljøpartiet De Grønne;3,29298;3231;20;48;68;3,29298;1;0;
12;Hordaland;1251;Vaksdal;;;H;Høyre;11,28329;3231;57;176;233;-5,05474;2;0;
12;Hordaland;1251;Vaksdal;;;FRP;Fremskrittspartiet;5,81114;3231;29;91;120;-1,04332;1;0;
12;Hordaland;1252;Modalen;;;SLMO;Samlingslista;44,73684;281;18;84;102;-10,66856;6;0;
12;Hordaland;1252;Modalen;;;SOLR;Solrenningslista;55,26316;281;21;105;126;10,66856;7;0;
12;Hordaland;1253;Osterøy;;;A;Arbeiderpartiet;28,63683;5980;242;884;1126;-6,08856;8;0;
12;Hordaland;1253;Osterøy;;;SV;Sosialistisk Venstreparti;1,90743;5980;21;54;75;1,90743;0;0;
12;Hordaland;1253;Osterøy;;;RØDT;Rødt;0,43235;5980;6;11;17;-1,74431;0;0;
12;Hordaland;1253;Osterøy;;;SP;Senterpartiet;8,4944;5980;42;292;334;-1,19934;2;0;
12;Hordaland;1253;Osterøy;;;KRF;Kristelig Folkeparti;15,66633;5980;114;502;616;6,55471;4;0;
12;Hordaland;1253;Osterøy;;;MDG;Miljøpartiet De Grønne;6,71414;5980;68;196;264;6,71414;2;0;
12;Hordaland;1253;Osterøy;;;V;Venstre;3,96745;5980;33;123;156;-1,4489;1;0;
12;Hordaland;1253;Osterøy;;;H;Høyre;13,14852;5980;96;421;517;-8,64343;4;0;
12;Hordaland;1253;Osterøy;;;FRP;Fremskrittspartiet;21,03255;5980;135;692;827;3,94827;6;0;
12;Hordaland;1256;Meland;;;A;Arbeiderpartiet;25,08389;5643;201;696;897;7,1057;7;0;
12;Hordaland;1256;Meland;;;SP;Senterpartiet;12,63982;5643;73;379;452;-3,92369;3;0;
12;Hordaland;1256;Meland;;;KRF;Kristelig Folkeparti;12,08054;5643;122;310;432;1,08732;3;0;
12;Hordaland;1256;Meland;;;MDG;Miljøpartiet De Grønne;7,80201;5643;77;202;279;4,53057;2;0;
12;Hordaland;1256;Meland;;;V;Venstre;6,99105;5643;43;207;250;0,35975;2;0;
12;Hordaland;1256;Meland;;;H;Høyre;18,23266;5643;128;524;652;-5,99369;5;0;
12;Hordaland;1256;Meland;;;FRP;Fremskrittspartiet;12,69575;5643;79;375;454;-1,36261;4;0;
12;Hordaland;1256;Meland;;;BYFO;Bygdelista Folkeviljen;4,47427;5643;47;113;160;4,47427;1;0;
12;Hordaland;1259;Øygarden;;;A;Arbeiderpartiet;28,35759;3549;195;487;682;-2,17414;6;0;
12;Hordaland;1259;Øygarden;;;SV;Sosialistisk Venstreparti;4,65696;3549;35;77;112;0,11151;1;0;
12;Hordaland;1259;Øygarden;;;KRF;Kristelig Folkeparti;9,39709;3549;66;160;226;3,43654;2;0;
12;Hordaland;1259;Øygarden;;;H;Høyre;11,14345;3549;72;196;268;-5,15157;3;0;
12;Hordaland;1259;Øygarden;;;FRP;Fremskrittspartiet;8,69023;3549;85;124;209;-0,78662;2;0;
12;Hordaland;1259;Øygarden;;;TVØ;Tverrpolitisk valliste TVØ;37,75468;3549;303;605;908;4,56428;9;0;
12;Hordaland;1260;Radøy;;;A;Arbeiderpartiet;19,65461;3860;82;396;478;3,40971;5;0;
12;Hordaland;1260;Radøy;;;SP;Senterpartiet;34,49836;3860;147;692;839;-2,23634;9;0;
12;Hordaland;1260;Radøy;;;KRF;Kristelig Folkeparti;8,75822;3860;44;169;213;0,30924;2;0;
12;Hordaland;1260;Radøy;;;MDG;Miljøpartiet De Grønne;2,38487;3860;18;40;58;2,38487;0;0;
12;Hordaland;1260;Radøy;;;V;Venstre;8,79934;3860;33;181;214;2,26873;2;0;
12;Hordaland;1260;Radøy;;;H;Høyre;18,33882;3860;75;371;446;-1,86527;5;0;
12;Hordaland;1260;Radøy;;;FRP;Fremskrittspartiet;7,56579;3860;31;153;184;-2,39339;2;0;
12;Hordaland;1263;Lindås;;;A;Arbeiderpartiet;20,80442;11528;351;1118;1469;1,99708;6;0;
12;Hordaland;1263;Lindås;;;SV;Sosialistisk Venstreparti;3,39895;11528;65;175;240;1,52239;1;0;
12;Hordaland;1263;Lindås;;;SP;Senterpartiet;11,64141;11528;131;691;822;2,10569;4;0;
12;Hordaland;1263;Lindås;;;KRF;Kristelig Folkeparti;28,19714;11528;407;1584;1991;1,82794;9;0;
12;Hordaland;1263;Lindås;;;MDG;Miljøpartiet De Grønne;2,66251;11528;49;139;188;1,77288;1;0;
12;Hordaland;1263;Lindås;;;V;Venstre;3,4556;11528;34;210;244;-1,20106;1;0;
12;Hordaland;1263;Lindås;;;H;Høyre;12,87353;11528;169;740;909;-9,24212;4;0;
12;Hordaland;1263;Lindås;;;FRP;Fremskrittspartiet;15,53604;11528;233;864;1097;0,67644;5;0;
12;Hordaland;1263;Lindås;;;KRISTNE;Partiet De Kristne;1,43039;11528;27;74;101;1,43039;0;0;
12;Hordaland;1264;Austrheim;;;A;Arbeiderpartiet;43,53543;2177;183;413;596;5,55806;8;0;
12;Hordaland;1264;Austrheim;;;SP;Senterpartiet;7,88897;2177;24;84;108;3,78713;1;0;
12;Hordaland;1264;Austrheim;;;KRF;Kristelig Folkeparti;12,12564;2177;53;113;166;0,31517;2;0;
12;Hordaland;1264;Austrheim;;;MDG;Miljøpartiet De Grønne;2,41052;2177;11;22;33;2,41052;0;0;
12;Hordaland;1264;Austrheim;;;V;Venstre;9,86121;2177;38;97;135;-2,30286;2;0;
12;Hordaland;1264;Austrheim;;;H;Høyre;24,17823;2177;91;240;331;-3,54454;4;0;
12;Hordaland;1265;Fedje;;;A;Arbeiderpartiet;24,03315;439;24;63;87;-10,57245;3;0;
12;Hordaland;1265;Fedje;;;KRF;Kristelig Folkeparti;24,86188;439;43;47;90;5,269;4;0;
12;Hordaland;1265;Fedje;;;H;Høyre;33,42541;439;34;87;121;4,92669;5;0;
12;Hordaland;1265;Fedje;;;FRP;Fremskrittspartiet;12,43094;439;14;31;45;-0,29171;2;0;
12;Hordaland;1265;Fedje;;;DEMN;Demokratene i Norge;5,24862;439;5;14;19;0,66847;1;0;
12;Hordaland;1266;Masfjorden;;;A;Arbeiderpartiet;21,08051;1346;38;161;199;1,77703;4;0;
12;Hordaland;1266;Masfjorden;;;SP;Senterpartiet;14,51271;1346;30;107;137;0,78137;2;0;
12;Hordaland;1266;Masfjorden;;;KRF;Kristelig Folkeparti;9,11017;1346;32;54;86;-4,52167;2;0;
12;Hordaland;1266;Masfjorden;;;MDG;Miljøpartiet De Grønne;4,02542;1346;11;27;38;4,02542;0;0;
12;Hordaland;1266;Masfjorden;;;V;Venstre;4,87288;1346;16;30;46;-3,68433;1;0;
12;Hordaland;1266;Masfjorden;;;H;Høyre;38,24153;1346;87;274;361;6,40073;7;0;
12;Hordaland;1266;Masfjorden;;;FRP;Fremskrittspartiet;8,15678;1346;20;57;77;-4,77854;1;0;
14;Sogn og Fjordane;1401;Flora;;;A;Arbeiderpartiet;35,13514;8930;463;1500;1963;2,43863;11;0;
14;Sogn og Fjordane;1401;Flora;;;SV;Sosialistisk Venstreparti;4,43888;8930;55;193;248;0,52694;1;0;
14;Sogn og Fjordane;1401;Flora;;;SP;Senterpartiet;3,79452;8930;43;169;212;1,13805;1;0;
14;Sogn og Fjordane;1401;Flora;;;KRF;Kristelig Folkeparti;4,38518;8930;46;199;245;0,2731;1;0;
14;Sogn og Fjordane;1401;Flora;;;MDG;Miljøpartiet De Grønne;3,56184;8930;59;140;199;3,56184;1;0;
14;Sogn og Fjordane;1401;Flora;;;V;Venstre;8,71666;8930;123;364;487;-5,91216;3;0;
14;Sogn og Fjordane;1401;Flora;;;H;Høyre;21,17415;8930;229;954;1183;-14,37898;7;0;
14;Sogn og Fjordane;1401;Flora;;;FRP;Fremskrittspartiet;3,65133;8930;42;162;204;-1,47967;1;0;
14;Sogn og Fjordane;1401;Flora;;;KRISTNE;Partiet De Kristne;0,93073;8930;12;40;52;0,93073;0;0;
14;Sogn og Fjordane;1401;Flora;;;SAMFLORA;Samlingslista;14,21156;8930;220;574;794;14,21156;5;0;
14;Sogn og Fjordane;1411;Gulen;;;A;Arbeiderpartiet;12,47059;1842;55;104;159;2,4781;3;0;
14;Sogn og Fjordane;1411;Gulen;;;SP;Senterpartiet;42,11765;1842;119;418;537;0,79533;9;0;
14;Sogn og Fjordane;1411;Gulen;;;KRF;Kristelig Folkeparti;6,58824;1842;27;57;84;-2,57781;1;0;
14;Sogn og Fjordane;1411;Gulen;;;V;Venstre;14,19608;1842;48;133;181;0,89781;3;0;
14;Sogn og Fjordane;1411;Gulen;;;H;Høyre;22,35294;1842;66;219;285;-0,4119;5;0;
14;Sogn og Fjordane;1411;Gulen;;;FRP;Fremskrittspartiet;2,27451;1842;11;18;29;-1,18154;0;0;
